Merchant_ID,Merchant_Name,Merchant_Category,City,State,Merchant_Risk_Score,Merchant_Type,Partner_Offer_Eligible
MERCH_0907,Microsoft 365 Digital,Subscription,Coimbatore,Tamil Nadu,22,Online,True
MERCH_0908,Mutual Fund Direct Digital,Investment,Kolkata,West Bengal,35,Online,False
MERCH_0909,Disney+ Hotstar Outlet 451,Entertainment,Lucknow,Uttar Pradesh,18,Hybrid,False
MERCH_0910,Fortis Hospital Outlet 174,Healthcare,Mysore,Karnataka,43,Hybrid,False
MERCH_0911,KFC Outlet 525,Food,Mumbai,Maharashtra,26,Hybrid,False
MERCH_0912,LIC India Outlet 685,Insurance,Lucknow,Uttar Pradesh,25,Online,False
MERCH_0913,NoBroker Rent Outlet 394,Rent,Mysore,Karnataka,93,Retail,True
MERCH_0914,Pet Shop Outlet 891,Other,Kochi,Kerala,9,Retail,False
MERCH_0915,Spencer's Outlet 947,Grocery,Kanpur,Uttar Pradesh,21,Retail,False
MERCH_0916,Zerodha Fund Digital,Investment,Mumbai,Maharashtra,42,Online,True
MERCH_0917,Society Maintenance Outlet 426,Rent,Bangalore,Karnataka,34,Retail,False
MERCH_0918,Apollo Pharmacy Outlet 440,Healthcare,Mumbai,Maharashtra,28,Retail,True
MERCH_0919,Coursera Outlet 681,Education,Kolkata,West Bengal,23,Hybrid,False
MERCH_0920,Local Kirana Outlet 961,Grocery,Noida,Uttar Pradesh,40,Online,False
MERCH_0921,iCloud Storage Digital,Subscription,Kochi,Kerala,8,Online,True
MERCH_0922,HDFC Ergo Outlet 280,Insurance,Mumbai,Maharashtra,24,Retail,False
MERCH_0923,Flipkart Outlet 74,Shopping,Coimbatore,Tamil Nadu,21,Retail,False
MERCH_0924,AngelOne Deposit Digital,Investment,Kolkata,West Bengal,35,Online,True
MERCH_0925,Local Tailor Outlet 246,Other,Nagpur,Maharashtra,25,Retail,False
MERCH_0926,MakeMyTrip Flights Outlet 768,Travel,Ahmedabad,Gujarat,40,Retail,False
MERCH_0927,Local Tailor Outlet 502,Other,Ahmedabad,Gujarat,42,Retail,False
MERCH_0928,Hard Rock Cafe Outlet 558,Dining_Out,Udaipur,Rajasthan,8,Online,True
MERCH_0929,Air India Outlet 131,Travel,Noida,Uttar Pradesh,26,Hybrid,False
MERCH_0930,Max Healthcare Outlet 458,Healthcare,Surat,Gujarat,41,Retail,False
MERCH_0931,Nykaa Outlet 966,Shopping,Coimbatore,Tamil Nadu,20,Hybrid,False
MERCH_0932,Spotify Family Digital,Subscription,Kolkata,West Bengal,21,Online,True
MERCH_0933,ICICI Lombard Outlet 662,Insurance,Ludhiana,Punjab,23,Online,False
MERCH_0934,Flipkart Outlet 582,Shopping,Pune,Maharashtra,15,Hybrid,True
MERCH_0935,Housing Rent Transfer Outlet 775,Rent,Hyderabad,Telangana,18,Retail,True
MERCH_0936,Barbeque Nation Outlet 132,Dining_Out,Mysore,Karnataka,13,Retail,False
MERCH_0937,Disney VIP Digital,Subscription,Bangalore,Karnataka,40,Online,False
MERCH_0938,PVR Cinemas Outlet 666,Entertainment,Hyderabad,Telangana,16,Online,False
MERCH_0939,Shell Petrol Outlet 347,Fuel,Ahmedabad,Gujarat,36,Retail,False
MERCH_0940,Salon & Spa Outlet 77,Other,Trivandrum,Kerala,8,Hybrid,True
MERCH_0941,Social Outlet 696,Dining_Out,Kolkata,West Bengal,22,Online,False
MERCH_0942,Bharat Petroleum Outlet 488,Fuel,Surat,Gujarat,7,Retail,False
MERCH_0943,Coursera Outlet 109,Education,Delhi,Delhi,31,Online,False
MERCH_0944,Local Pub Outlet 862,Dining_Out,Coimbatore,Tamil Nadu,25,Online,True
MERCH_0945,Bharat Petroleum Outlet 50,Fuel,Nagpur,Maharashtra,15,Retail,True
MERCH_0946,Netflix Outlet 460,Entertainment,Mumbai,Maharashtra,23,Retail,False
MERCH_0947,LIC India Outlet 962,Insurance,Udaipur,Rajasthan,37,Online,False
MERCH_0948,Spotify Family Digital,Subscription,Mysore,Karnataka,37,Online,False
MERCH_0949,Local Tailor Outlet 121,Other,Udaipur,Rajasthan,14,Retail,False
MERCH_0950,AngelOne Deposit Digital,Investment,Chandigarh,Punjab,32,Online,False
MERCH_0951,Zerodha Fund Digital,Investment,Pune,Maharashtra,9,Online,False
MERCH_0952,Smaaash Outlet 712,Entertainment,Jaipur,Rajasthan,34,Retail,True
MERCH_0953,Indian Oil Outlet 974,Fuel,Noida,Uttar Pradesh,12,Retail,False
MERCH_0954,Zepto Outlet 938,Grocery,Bangalore,Karnataka,30,Online,False
MERCH_0955,Westside Outlet 170,Shopping,Mumbai,Maharashtra,20,Online,False
MERCH_0956,Local Clinic Outlet 227,Healthcare,Chandigarh,Punjab,16,Online,False
MERCH_0957,Punjab Grill Outlet 124,Dining_Out,Coimbatore,Tamil Nadu,20,Retail,False
MERCH_0958,Social Outlet 490,Dining_Out,Chandigarh,Punjab,17,Retail,False
MERCH_0959,Salon & Spa Outlet 668,Other,Lucknow,Uttar Pradesh,37,Online,False
MERCH_0960,Ola Outlet 819,Travel,Bangalore,Karnataka,29,Online,True
MERCH_0961,ICICI Lombard Outlet 499,Insurance,Coimbatore,Tamil Nadu,10,Online,False
MERCH_0962,Ajio Outlet 359,Shopping,Kochi,Kerala,22,Retail,False
MERCH_0963,Apollo Pharmacy Outlet 744,Healthcare,Bangalore,Karnataka,37,Hybrid,False
MERCH_0964,Westside Outlet 481,Shopping,Udaipur,Rajasthan,36,Hybrid,False
MERCH_0965,Amazon Prime Outlet 277,Entertainment,Ahmedabad,Gujarat,36,Online,False
MERCH_0966,Flipkart Outlet 28,Shopping,Kochi,Kerala,18,Online,False
MERCH_0967,ICICI Lombard Outlet 484,Insurance,Ahmedabad,Gujarat,37,Hybrid,False
MERCH_0968,Coursera Outlet 466,Education,Noida,Uttar Pradesh,12,Retail,False
MERCH_0969,Zomato Outlet 213,Food,Mysore,Karnataka,9,Hybrid,False
MERCH_0970,Starbucks Outlet 842,Food,Ludhiana,Punjab,12,Hybrid,True
MERCH_0971,Jio Fiber Outlet 704,Utility,Chennai,Tamil Nadu,35,Online,False
MERCH_0972,Zerodha Fund Digital,Investment,Hyderabad,Telangana,20,Online,False
MERCH_0973,Disney+ Hotstar Outlet 756,Entertainment,Trivandrum,Kerala,29,Retail,False
MERCH_0974,MakeMyTrip Outlet 750,Travel,Jaipur,Rajasthan,9,Online,False
MERCH_0975,CCD Outlet 223,Food,Chandigarh,Punjab,13,Online,False
MERCH_0976,AngelOne Deposit Digital,Investment,Delhi,Delhi,38,Online,False
MERCH_0977,SBI General Insurance Outlet 32,Insurance,Hyderabad,Telangana,27,Hybrid,True
MERCH_0978,DPS School Outlet 793,Education,Coimbatore,Tamil Nadu,41,Online,False
MERCH_0979,Burger King Outlet 895,Food,Delhi,Delhi,6,Retail,True
MERCH_0980,Decathlon Outlet 68,Shopping,Mumbai,Maharashtra,8,Online,False
MERCH_0981,Zerodha Fund Digital,Investment,Hyderabad,Telangana,9,Online,False
MERCH_0982,DAV College Outlet 98,Education,Ludhiana,Punjab,6,Retail,False
MERCH_0983,Salon & Spa Outlet 86,Other,Jaipur,Rajasthan,12,Hybrid,False
MERCH_0984,Booking.com Outlet 531,Travel,Mumbai,Maharashtra,17,Online,True
MERCH_0985,Hard Rock Cafe Outlet 464,Dining_Out,Delhi,Delhi,44,Hybrid,True
MERCH_0986,Inox Outlet 340,Entertainment,Ahmedabad,Gujarat,42,Online,False
MERCH_0987,Netflix Premium Digital,Subscription,Ludhiana,Punjab,19,Online,False
MERCH_0988,Mainland China Outlet 99,Dining_Out,Kanpur,Uttar Pradesh,24,Online,False
MERCH_0989,Hindustan Petroleum Outlet 608,Fuel,Udaipur,Rajasthan,43,Retail,False
MERCH_0990,Air India Outlet 616,Travel,Coimbatore,Tamil Nadu,18,Hybrid,True
MERCH_0991,Westside Outlet 633,Shopping,Bangalore,Karnataka,10,Retail,True
MERCH_0992,NPS Contribution Digital,Investment,Ludhiana,Punjab,23,Online,True
MERCH_0993,Flipkart Outlet 561,Shopping,Mysore,Karnataka,15,Online,False
MERCH_0994,Society Maintenance Outlet 785,Rent,Delhi,Delhi,13,Retail,False
MERCH_0995,Gift Gallery Outlet 766,Other,Trivandrum,Kerala,23,Retail,True
MERCH_0996,Microsoft 365 Digital,Subscription,Ludhiana,Punjab,6,Online,True
MERCH_0997,Groww SIP Digital,Investment,Kolkata,West Bengal,16,Online,False
MERCH_0998,Hardware Store Outlet 815,Other,Mumbai,Maharashtra,26,Online,False
MERCH_0999,Flipkart Outlet 637,Shopping,Kanpur,Uttar Pradesh,12,Online,False
MERCH_1000,Microsoft 365 Digital,Subscription,Hyderabad,Telangana,36,Online,False
MERCH_1001,DPS School Outlet 312,Education,Mumbai,Maharashtra,9,Retail,True
MERCH_1002,BESCOM Outlet 110,Utility,Hyderabad,Telangana,17,Online,False
MERCH_1003,Max Healthcare Outlet 290,Healthcare,Surat,Gujarat,77,Hybrid,False
MERCH_1004,Taj Dining Outlet 95,Dining_Out,Jaipur,Rajasthan,70,Hybrid,False
MERCH_1005,Netflix Premium Digital,Subscription,Delhi,Delhi,31,Online,True
MERCH_1006,Zara Outlet 448,Shopping,Surat,Gujarat,37,Hybrid,True
MERCH_1007,Udemy Outlet 854,Education,Lucknow,Uttar Pradesh,41,Hybrid,False
MERCH_1008,HDFC Ergo Outlet 53,Insurance,Nagpur,Maharashtra,43,Online,False
MERCH_1009,Reliance Fresh Outlet 226,Grocery,Bangalore,Karnataka,6,Online,False
MERCH_1010,Cred RentPay Outlet 200,Rent,Chandigarh,Punjab,43,Retail,False
MERCH_1011,Hindustan Petroleum Outlet 871,Fuel,Surat,Gujarat,8,Retail,False
MERCH_1012,Indigo Outlet 744,Travel,Delhi,Delhi,5,Hybrid,False
MERCH_1013,LIC India Outlet 391,Insurance,Udaipur,Rajasthan,39,Retail,False
MERCH_1014,NoBroker Rent Outlet 961,Rent,Lucknow,Uttar Pradesh,20,Retail,True
MERCH_1015,Zoomcar Outlet 307,Travel,Coimbatore,Tamil Nadu,44,Hybrid,False
MERCH_1016,Spencer's Outlet 854,Grocery,Chennai,Tamil Nadu,35,Retail,True
MERCH_1017,Netflix Premium Digital,Subscription,Mysore,Karnataka,14,Online,False
MERCH_1018,Local Tailor Outlet 144,Other,Chandigarh,Punjab,11,Online,False
MERCH_1019,Starbucks Outlet 984,Food,Udaipur,Rajasthan,85,Retail,False
MERCH_1020,IRCTC Outlet 175,Travel,Ahmedabad,Gujarat,28,Hybrid,True
MERCH_1021,Myntra Outlet 409,Shopping,Lucknow,Uttar Pradesh,41,Retail,True
MERCH_1022,BYJU'S Outlet 768,Education,Nagpur,Maharashtra,39,Hybrid,False
MERCH_1023,Simplilearn Outlet 920,Education,Trivandrum,Kerala,37,Hybrid,False
MERCH_1024,Amazon Prime Outlet 136,Entertainment,Surat,Gujarat,33,Online,False
MERCH_1025,Spotify Family Digital,Subscription,Mysore,Karnataka,19,Online,False
MERCH_1026,CCD Outlet 422,Food,Jaipur,Rajasthan,42,Online,False
MERCH_1027,Gift Gallery Outlet 925,Other,Ludhiana,Punjab,7,Online,True
MERCH_1028,Indian Oil Outlet 477,Fuel,Udaipur,Rajasthan,27,Retail,False
MERCH_1029,Gift Gallery Outlet 682,Other,Ludhiana,Punjab,33,Online,False
MERCH_1030,Local Clinic Outlet 249,Healthcare,Kolkata,West Bengal,21,Online,False
MERCH_1031,Mutual Fund Direct Digital,Investment,Udaipur,Rajasthan,23,Online,False
MERCH_1032,Local Pub Outlet 675,Dining_Out,Lucknow,Uttar Pradesh,42,Hybrid,False
MERCH_1033,Spencer's Outlet 487,Grocery,Ahmedabad,Gujarat,11,Online,False
MERCH_1034,Netflix Outlet 649,Entertainment,Surat,Gujarat,33,Retail,True
MERCH_1035,BESCOM Outlet 675,Utility,Bangalore,Karnataka,34,Online,False
MERCH_1036,Cred RentPay Outlet 390,Rent,Noida,Uttar Pradesh,17,Retail,False
MERCH_1037,Reliance Petroleum Outlet 100,Fuel,Chennai,Tamil Nadu,14,Retail,False
MERCH_1038,Mainland China Outlet 447,Dining_Out,Chennai,Tamil Nadu,34,Retail,False
MERCH_1039,NoBroker Rent Outlet 699,Rent,Coimbatore,Tamil Nadu,7,Retail,False
MERCH_1040,Udemy Outlet 221,Education,Chandigarh,Punjab,33,Online,False
MERCH_1041,Amity University Outlet 449,Education,Kochi,Kerala,6,Hybrid,True
MERCH_1042,DAV College Outlet 781,Education,Noida,Uttar Pradesh,39,Retail,False
MERCH_1043,MedPlus Outlet 911,Healthcare,Kolkata,West Bengal,14,Hybrid,False
MERCH_1044,Booking.com Outlet 38,Travel,Coimbatore,Tamil Nadu,38,Online,True
MERCH_1045,AngelOne Deposit Digital,Investment,Surat,Gujarat,33,Online,False
MERCH_1046,SBI General Insurance Outlet 91,Insurance,Lucknow,Uttar Pradesh,31,Hybrid,False
MERCH_1047,Adani Electricity Outlet 35,Utility,Lucknow,Uttar Pradesh,37,Online,False
MERCH_1048,Pet Shop Outlet 714,Other,Chennai,Tamil Nadu,23,Online,False
MERCH_1049,Hardware Store Outlet 328,Other,Jaipur,Rajasthan,10,Online,False
MERCH_1050,iCloud Storage Digital,Subscription,Kochi,Kerala,25,Online,True
MERCH_1051,Spencer's Outlet 58,Grocery,Kanpur,Uttar Pradesh,27,Retail,True
MERCH_1052,Local Restaurant Outlet 587,Food,Coimbatore,Tamil Nadu,38,Hybrid,False
MERCH_1053,Jio Fiber Outlet 706,Utility,Noida,Uttar Pradesh,40,Online,False
MERCH_1054,Barbeque Nation Outlet 896,Dining_Out,Mysore,Karnataka,8,Retail,False
MERCH_1055,IRCTC Outlet 419,Travel,Ahmedabad,Gujarat,7,Retail,True
MERCH_1056,LIC India Outlet 829,Insurance,Ahmedabad,Gujarat,16,Retail,False
MERCH_1057,Society Maintenance Outlet 677,Rent,Hyderabad,Telangana,40,Retail,False
MERCH_1058,More Retail Outlet 436,Grocery,Kolkata,West Bengal,26,Hybrid,False
MERCH_1059,Simplilearn Outlet 412,Education,Kanpur,Uttar Pradesh,22,Hybrid,False
MERCH_1060,Cred RentPay Outlet 114,Rent,Delhi,Delhi,36,Retail,True
MERCH_1061,Tata Power Outlet 70,Utility,Delhi,Delhi,13,Online,False
MERCH_1062,Max Life Insurance Outlet 189,Insurance,Bangalore,Karnataka,13,Online,False
MERCH_1063,Adani Electricity Outlet 646,Utility,Kolkata,West Bengal,14,Online,False
MERCH_1064,Bharat Petroleum Outlet 463,Fuel,Lucknow,Uttar Pradesh,8,Retail,False
MERCH_1065,Fortis Hospital Outlet 701,Healthcare,Nagpur,Maharashtra,40,Retail,False
MERCH_1066,Housing Rent Transfer Outlet 28,Rent,Pune,Maharashtra,21,Retail,True
MERCH_1067,H&M Outlet 872,Shopping,Ludhiana,Punjab,33,Hybrid,False
MERCH_1068,Youtube Premium Digital,Subscription,Chennai,Tamil Nadu,10,Online,True
MERCH_1069,Hard Rock Cafe Outlet 350,Dining_Out,Lucknow,Uttar Pradesh,94,Hybrid,True
MERCH_1070,Bharat Petroleum Outlet 833,Fuel,Surat,Gujarat,11,Retail,False
MERCH_1071,Airtel Fiber Outlet 19,Utility,Mysore,Karnataka,41,Online,True
MERCH_1072,Subway Outlet 473,Food,Chennai,Tamil Nadu,33,Hybrid,False
MERCH_1073,Cred RentPay Outlet 810,Rent,Chandigarh,Punjab,14,Retail,False
MERCH_1074,Zomato Outlet 328,Food,Pune,Maharashtra,24,Hybrid,False
MERCH_1075,Reliance Petroleum Outlet 261,Fuel,Surat,Gujarat,24,Retail,False
MERCH_1076,Municipal Water Outlet 277,Utility,Trivandrum,Kerala,38,Online,True
MERCH_1077,Local Tailor Outlet 483,Other,Nagpur,Maharashtra,19,Retail,False
MERCH_1078,Ola Outlet 158,Travel,Hyderabad,Telangana,33,Retail,False
MERCH_1079,Hindustan Petroleum Outlet 78,Fuel,Delhi,Delhi,39,Retail,False
MERCH_1080,MedPlus Outlet 918,Healthcare,Lucknow,Uttar Pradesh,41,Online,False
MERCH_1081,Pet Shop Outlet 701,Other,Chandigarh,Punjab,40,Online,False
MERCH_1082,Apollo Pharmacy Outlet 945,Healthcare,Hyderabad,Telangana,35,Hybrid,False
MERCH_1083,Hardware Store Outlet 220,Other,Kolkata,West Bengal,24,Online,False
MERCH_1084,Netflix Outlet 191,Entertainment,Udaipur,Rajasthan,33,Retail,False
MERCH_1085,Booking.com Outlet 732,Travel,Noida,Uttar Pradesh,37,Retail,False
MERCH_1086,Amity University Outlet 665,Education,Ludhiana,Punjab,15,Online,False
MERCH_1087,Adani Electricity Outlet 534,Utility,Surat,Gujarat,14,Online,False
MERCH_1088,Apollo Clinic Outlet 46,Healthcare,Surat,Gujarat,44,Retail,True
MERCH_1089,DPS School Outlet 880,Education,Kolkata,West Bengal,26,Hybrid,True
MERCH_1090,Subway Outlet 815,Food,Ludhiana,Punjab,35,Hybrid,False
MERCH_1091,BESCOM Outlet 603,Utility,Jaipur,Rajasthan,7,Online,False
MERCH_1092,Local Pub Outlet 610,Dining_Out,Surat,Gujarat,43,Online,False
MERCH_1093,Apollo Pharmacy Outlet 375,Healthcare,Bangalore,Karnataka,23,Online,True
MERCH_1094,Microsoft 365 Digital,Subscription,Delhi,Delhi,10,Online,False
MERCH_1095,Groww SIP Digital,Investment,Chandigarh,Punjab,8,Online,False
MERCH_1096,Indian Oil Outlet 227,Fuel,Ahmedabad,Gujarat,31,Retail,True
MERCH_1097,Subway Outlet 117,Food,Chennai,Tamil Nadu,18,Hybrid,False
MERCH_1098,Tata Power Outlet 789,Utility,Mysore,Karnataka,33,Online,False
MERCH_1099,Coursera Outlet 409,Education,Kochi,Kerala,74,Online,False
MERCH_1100,Disney VIP Digital,Subscription,Coimbatore,Tamil Nadu,18,Online,True
MERCH_1101,Domino's Outlet 807,Food,Lucknow,Uttar Pradesh,34,Retail,True
MERCH_1102,Society Maintenance Outlet 236,Rent,Hyderabad,Telangana,22,Retail,True
MERCH_1103,Local Pub Outlet 661,Dining_Out,Noida,Uttar Pradesh,32,Retail,False
MERCH_1104,Zerodha Fund Digital,Investment,Surat,Gujarat,11,Online,True
MERCH_1105,Hard Rock Cafe Outlet 749,Dining_Out,Ludhiana,Punjab,40,Retail,False
MERCH_1106,NPS Contribution Digital,Investment,Trivandrum,Kerala,30,Online,False
MERCH_1107,IRCTC Outlet 400,Travel,Bangalore,Karnataka,27,Retail,False
MERCH_1108,Air India Outlet 309,Travel,Lucknow,Uttar Pradesh,31,Retail,True
MERCH_1109,Spotify Family Digital,Subscription,Kanpur,Uttar Pradesh,36,Online,False
MERCH_1110,Youtube Premium Digital,Subscription,Lucknow,Uttar Pradesh,40,Online,False
MERCH_1111,Zerodha Fund Digital,Investment,Jaipur,Rajasthan,15,Online,True
MERCH_1112,Max Healthcare Outlet 727,Healthcare,Jaipur,Rajasthan,31,Hybrid,True
MERCH_1113,Housing Rent Transfer Outlet 566,Rent,Coimbatore,Tamil Nadu,37,Retail,False
MERCH_1114,LIC India Outlet 601,Insurance,Chandigarh,Punjab,28,Online,False
MERCH_1115,Amazon Prime Outlet 466,Entertainment,Lucknow,Uttar Pradesh,39,Online,True
MERCH_1116,NPS Contribution Digital,Investment,Chennai,Tamil Nadu,18,Online,False
MERCH_1117,Hindustan Petroleum Outlet 184,Fuel,Kanpur,Uttar Pradesh,37,Retail,True
MERCH_1118,Ola Outlet 964,Travel,Mumbai,Maharashtra,43,Hybrid,False
MERCH_1119,NPS Contribution Digital,Investment,Coimbatore,Tamil Nadu,40,Online,True
MERCH_1120,Reliance Petroleum Outlet 498,Fuel,Udaipur,Rajasthan,40,Retail,True
MERCH_1121,Apollo Clinic Outlet 486,Healthcare,Mumbai,Maharashtra,8,Online,True
MERCH_1122,CCD Outlet 268,Food,Surat,Gujarat,35,Retail,False
MERCH_1123,Zara Outlet 934,Shopping,Noida,Uttar Pradesh,26,Online,False
MERCH_1124,Social Outlet 660,Dining_Out,Hyderabad,Telangana,9,Online,False
MERCH_1125,BigBasket Outlet 925,Grocery,Lucknow,Uttar Pradesh,16,Retail,False
MERCH_1126,Bharat Petroleum Outlet 499,Fuel,Kanpur,Uttar Pradesh,31,Retail,False
MERCH_1127,Apollo Pharmacy Outlet 664,Healthcare,Trivandrum,Kerala,41,Online,True
MERCH_1128,Microsoft 365 Digital,Subscription,Udaipur,Rajasthan,24,Online,False
MERCH_1129,Max Healthcare Outlet 718,Healthcare,Mysore,Karnataka,44,Hybrid,False
MERCH_1130,Uber Outlet 405,Travel,Surat,Gujarat,33,Online,False
MERCH_1131,Pizza Hut Outlet 280,Food,Udaipur,Rajasthan,20,Hybrid,False
MERCH_1132,Uber Outlet 102,Travel,Coimbatore,Tamil Nadu,13,Online,False
MERCH_1133,Uber Outlet 894,Travel,Kolkata,West Bengal,9,Hybrid,True
MERCH_1134,Netflix Premium Digital,Subscription,Delhi,Delhi,7,Online,True
MERCH_1135,Housing Rent Transfer Outlet 859,Rent,Surat,Gujarat,24,Retail,True
MERCH_1136,Barbeque Nation Outlet 621,Dining_Out,Noida,Uttar Pradesh,27,Retail,False
MERCH_1137,Hindustan Petroleum Outlet 732,Fuel,Nagpur,Maharashtra,28,Retail,False
MERCH_1138,AngelOne Deposit Digital,Investment,Ahmedabad,Gujarat,13,Online,False
MERCH_1139,Local Pub Outlet 803,Dining_Out,Trivandrum,Kerala,27,Retail,True
MERCH_1140,Netflix Premium Digital,Subscription,Lucknow,Uttar Pradesh,14,Online,False
MERCH_1141,Reliance Petroleum Outlet 650,Fuel,Pune,Maharashtra,18,Retail,False
MERCH_1142,Housing Rent Transfer Outlet 280,Rent,Udaipur,Rajasthan,5,Retail,False
MERCH_1143,Hard Rock Cafe Outlet 667,Dining_Out,Kochi,Kerala,36,Online,False
MERCH_1144,Municipal Water Outlet 977,Utility,Ludhiana,Punjab,26,Online,True
MERCH_1145,AngelOne Deposit Digital,Investment,Ahmedabad,Gujarat,23,Online,False
MERCH_1146,Cred RentPay Outlet 99,Rent,Jaipur,Rajasthan,8,Retail,False
MERCH_1147,Starbucks Outlet 129,Food,Bangalore,Karnataka,5,Retail,True
MERCH_1148,Society Maintenance Outlet 892,Rent,Surat,Gujarat,38,Retail,False
MERCH_1149,MakeMyTrip Flights Outlet 896,Travel,Kanpur,Uttar Pradesh,6,Hybrid,False
MERCH_1150,Hard Rock Cafe Outlet 958,Dining_Out,Kochi,Kerala,18,Retail,True
MERCH_1151,Groww SIP Digital,Investment,Udaipur,Rajasthan,30,Online,False
MERCH_1152,Inox Outlet 588,Entertainment,Hyderabad,Telangana,35,Retail,False
MERCH_1153,Haldirams Outlet 494,Food,Kochi,Kerala,15,Hybrid,False
MERCH_1154,BigBasket Outlet 269,Grocery,Bangalore,Karnataka,37,Retail,False
MERCH_1155,Youtube Premium Digital,Subscription,Kolkata,West Bengal,95,Online,True
MERCH_1156,Max Healthcare Outlet 341,Healthcare,Nagpur,Maharashtra,14,Retail,False
MERCH_1157,Coursera Outlet 223,Education,Surat,Gujarat,31,Hybrid,False
MERCH_1158,Society Maintenance Outlet 622,Rent,Pune,Maharashtra,38,Retail,False
MERCH_1159,Social Outlet 924,Dining_Out,Chennai,Tamil Nadu,32,Online,False
MERCH_1160,MakeMyTrip Outlet 865,Travel,Trivandrum,Kerala,37,Retail,False
MERCH_1161,Spotify Family Digital,Subscription,Noida,Uttar Pradesh,28,Online,False
MERCH_1162,AngelOne Deposit Digital,Investment,Chennai,Tamil Nadu,12,Online,False
MERCH_1163,Youtube Premium Digital,Subscription,Ahmedabad,Gujarat,25,Online,False
MERCH_1164,Disney+ Hotstar Outlet 775,Entertainment,Lucknow,Uttar Pradesh,16,Online,True
MERCH_1165,Mainland China Outlet 588,Dining_Out,Lucknow,Uttar Pradesh,41,Retail,False
MERCH_1166,Spotify Family Digital,Subscription,Kolkata,West Bengal,42,Online,True
MERCH_1167,Spotify Outlet 231,Entertainment,Trivandrum,Kerala,35,Online,True
MERCH_1168,NoBroker Rent Outlet 414,Rent,Mumbai,Maharashtra,25,Retail,False
MERCH_1169,Salon & Spa Outlet 488,Other,Hyderabad,Telangana,26,Hybrid,False
MERCH_1170,Jio Fiber Outlet 594,Utility,Udaipur,Rajasthan,34,Online,True
MERCH_1171,AngelOne Deposit Digital,Investment,Lucknow,Uttar Pradesh,39,Online,True
MERCH_1172,Jio Fiber Outlet 537,Utility,Noida,Uttar Pradesh,36,Online,False
MERCH_1173,Reliance Fresh Outlet 67,Grocery,Ludhiana,Punjab,10,Hybrid,False
MERCH_1174,ICICI Lombard Outlet 23,Insurance,Bangalore,Karnataka,38,Online,False
MERCH_1175,BookMyShow Outlet 599,Entertainment,Udaipur,Rajasthan,37,Online,False
MERCH_1176,Smaaash Outlet 249,Entertainment,Nagpur,Maharashtra,28,Retail,False
MERCH_1177,Local Clinic Outlet 63,Healthcare,Mysore,Karnataka,15,Online,False
MERCH_1178,Apollo Pharmacy Outlet 318,Healthcare,Ludhiana,Punjab,31,Retail,False
MERCH_1179,Salon & Spa Outlet 112,Other,Jaipur,Rajasthan,34,Online,True
MERCH_1180,Indigo Outlet 365,Travel,Pune,Maharashtra,87,Online,False
MERCH_1181,Local Kirana Outlet 41,Grocery,Trivandrum,Kerala,26,Online,True
MERCH_1182,Simplilearn Outlet 471,Education,Udaipur,Rajasthan,41,Hybrid,False
MERCH_1183,LIC India Outlet 615,Insurance,Hyderabad,Telangana,30,Retail,False
MERCH_1184,SBI General Insurance Outlet 535,Insurance,Trivandrum,Kerala,7,Online,False
MERCH_1185,BigBasket Outlet 520,Grocery,Jaipur,Rajasthan,9,Hybrid,False
MERCH_1186,Cred RentPay Outlet 324,Rent,Lucknow,Uttar Pradesh,35,Retail,True
MERCH_1187,Local Restaurant Outlet 866,Food,Mumbai,Maharashtra,19,Retail,True
MERCH_1188,Shoppers Stop Outlet 408,Shopping,Delhi,Delhi,8,Retail,False
MERCH_1189,Hardware Store Outlet 240,Other,Kochi,Kerala,12,Retail,False
MERCH_1190,Shell Petrol Outlet 962,Fuel,Pune,Maharashtra,8,Retail,False
MERCH_1191,NoBroker Rent Outlet 551,Rent,Chennai,Tamil Nadu,42,Retail,False
MERCH_1192,Smaaash Outlet 449,Entertainment,Udaipur,Rajasthan,44,Retail,False
MERCH_1193,DPS School Outlet 489,Education,Surat,Gujarat,23,Online,True
MERCH_1194,Indian Oil Outlet 281,Fuel,Mysore,Karnataka,27,Retail,True
MERCH_1195,Disney+ Hotstar Outlet 837,Entertainment,Ahmedabad,Gujarat,40,Hybrid,True
MERCH_1196,Gift Gallery Outlet 905,Other,Chandigarh,Punjab,44,Online,False
MERCH_1197,Starbucks Outlet 245,Food,Lucknow,Uttar Pradesh,39,Retail,False
MERCH_1198,Apollo Clinic Outlet 448,Healthcare,Ludhiana,Punjab,35,Online,True
MERCH_1199,MakeMyTrip Outlet 473,Travel,Pune,Maharashtra,41,Online,False
MERCH_1200,Indraprastha Gas Outlet 654,Utility,Chandigarh,Punjab,19,Online,False
MERCH_1201,NoBroker Rent Outlet 958,Rent,Noida,Uttar Pradesh,42,Retail,True
MERCH_1202,Domino's Outlet 742,Food,Lucknow,Uttar Pradesh,34,Online,False
MERCH_1203,Simplilearn Outlet 621,Education,Jaipur,Rajasthan,32,Online,False
MERCH_1204,Udemy Outlet 20,Education,Surat,Gujarat,18,Hybrid,False
MERCH_1205,Zepto Outlet 282,Grocery,Nagpur,Maharashtra,8,Hybrid,False
MERCH_1206,Hardware Store Outlet 958,Other,Trivandrum,Kerala,44,Online,False
MERCH_1207,Bharat Petroleum Outlet 600,Fuel,Surat,Gujarat,19,Retail,False
MERCH_1208,CCD Outlet 541,Food,Coimbatore,Tamil Nadu,27,Online,False
